sentence,label
Attention driver saab: Medical Equipment (MRI Machine Parts) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Strictly follow high load ODC clearance maps, avoid low utility wires se jana hai.",ROUTE_RESTRICTION
Unloading target Early morning before 04:00 AM hai.,DEADLINE_SET
Attention driver saab: Automotive Parts (Clutch Assemblies) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Shortest market connection lane, bypass checkpoint lines se jana hai.",ROUTE_RESTRICTION
Unloading target Afternoon slot (01:30 PM - 04:30 PM) hai.,DEADLINE_SET
"Deep Freeze (-20°C), continuous temperature data logging instructions follow karo aur TREM Card (Transport Emergency Card) required, valid PUC on board ready rakho.",HANDLING_INSTRUCTION
"Bhai, Medical Equipment (MRI Machine Parts) ka critical consignment hai.",DEADLINE_SET
"Route me Strictly follow high load ODC clearance maps, avoid low utility wires follow karna aur Strictly before 10:00 AM tak deliver kar dena.",DEADLINE_SET
"Heavy weight balanced vertical blocks, lock steel clamp array maintain rakhna, checkpost pe Bulk Delivery Manifest & Store Inward Voucher verified check hoga.",DEADLINE_SET
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Shortest state highway links, skip city commercial bottlenecks.",ROUTE_RESTRICTION
Strict unloading timing: Early morning before 05:00 AM.,DEADLINE_SET
"Setup Standard palletized distribution, avoid stacking near wet cargo checks, and checkpost processing ke liye NHAI Special Over-weight Permission, Form 9 active in portal verified hona chahiye.",ROUTE_RESTRICTION
"Dekho bhai, Fresh Milk (Bulk Tanker) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, State Highway 10 only, avoid central blockades/protest routes safe rahega.",ROUTE_RESTRICTION
Subah Morning 10:00 AM sharp se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Flammable liquid protocols, strictly No Smoking allowed near the vehicle hai, and custom pe Gate Pass & Triplicate Invoice copy needed at factory gate dikhana padega.",COMPLIANCE_NOTE
"Bhai, Agricultural Fertilizer (Granular Urea Packs) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Avoid city flyovers, follow heavy transport corridor follow karna aur Within 48 hours long-haul transit parameters tak deliver kar dena.",DEADLINE_SET
"Highly Fragile medical diagnostic components, strict vibration sensor logs maintain rakhna, checkpost pe Retail Invoice and Signed Inward Delivery Acknowledgement verified check hoga.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: E-Commerce Electronics (Smartphones).,DRIVER_ALERT
Route path: Stick to designated dangerous goods transit pathways.,ROUTE_RESTRICTION
Deadlines: Morning 10:00 AM sharp.,DEADLINE_SET
"Chilled container (Maintain 14°C to 18°C), zero moisture drop protocol lagao aur factory checkpost pe Digital OTP delivery system enablement check on driver device clear karwana.",DEADLINE_SET
"Suno driver saab, Fresh Produce (Alfonso Mangoes for Export) ka load hamesha critical hota hai.",DEADLINE_SET
"Avoid residential areas, stick to notified commercial belts corridor hi lena and secure velocity maintain karke Within 3 days (Long haul) tak report karo.",DEADLINE_SET
"Product is Class 3 Flammable Liquid, zero ignition source zone, aur border par Phytosanitary Certificate & Custom Clearance Forms attached dikhana hoga.",DEADLINE_SET
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Direct highway to city tech park, completely bypass local markets.",ROUTE_RESTRICTION
Strict unloading timing: Morning slot (09:00 AM - 11:30 AM).,DEADLINE_SET
"Setup Fragile glassware protocol, strict vertical alignment tracking checks, and checkpost processing ke liye Agricultural Produce Marketing Committee (APMC) tax slip verified verified hona chahiye.",DEADLINE_SET
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Avoid waterlogging-prone low underpasses completely ka use karein aur Strictly before 11:00 AM launch event tak har haal me pahuchein.,DEADLINE_SET
"Shock-sensitive cargo, high-security padlock, fragile ka khyal rakhna, Material Gate Pass and Triplicate Unloading Voucher ready sath hona chahiye.",HANDLING_INSTRUCTION
"Suno driver saab, Construction Material (White Cement Bags) ka load hamesha critical hota hai.",DEADLINE_SET
"Monitored container track route, direct arterial expressway link corridor hi lena and secure velocity maintain karke Morning slot (09:00 AM - 11:30 AM) tak report karo.",DEADLINE_SET
"Product is Live animal priority tracking, specialized airflow ventilation matrix, aur border par Agricultural Produce Marketing Committee (APMC) tax slip verified dikhana hoga.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: High-security strategic expressway, avoid unmonitored road segments.",ROUTE_RESTRICTION
Deadlines: Within 6 hours window.,DEADLINE_SET
"Chemical handling, protective masks for loaders mandatory protocol lagao aur factory checkpost pe Bulk delivery list cross-verified, e-Way Bill copy on dashboard clear karwana.",COMPLIANCE_NOTE
Attention driver saab: Agricultural Fertilizer (Liquid Organic NPK Canisters) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly NH-62 ODC corridor, strictly avoid sharp hairpin bends se jana hai.",ROUTE_RESTRICTION
Unloading target Night delivery only (11:00 PM - 04:00 AM) hai.,DEADLINE_SET
"Scratch-proofing blanket layers, corner edge bumpers installed instructions follow karo aur Bulk Delivery Manifest & Store Inward Voucher verified ready rakho.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: High-security strategic expressway, avoid unmonitored road segments.",ROUTE_RESTRICTION
Deadlines: Next day morning delivery priority.,DEADLINE_SET
"Moisture prevention, keep gunny bags well-ventilated protocol lagao aur factory checkpost pe Weight Bridge Slip (Kanta Parchi) mandatory at entry clear karwana.",HANDLING_INSTRUCTION
Attention driver saab: Automotive Parts (Wiring Harnesses) delivery ke liye nikal chuka hai.,DEADLINE_SET
Strictly Dedicated emergency clearance route protocols se jana hai.,ROUTE_RESTRICTION
Unloading target Within 48 hours long-haul transit parameters hai.,DEADLINE_SET
"Flammable liquid protocols, strictly No Smoking allowed near the vehicle instructions follow karo aur Excise Challan & Triplicate Invoice Copy checked post loading ready rakho.",COMPLIANCE_NOTE
"Bhai, Live Poultry (Day-Old Hatchlings) ka critical consignment hai.",COMPLIANCE_NOTE
Route me Dedicated emergency clearance route protocols follow karna aur Before afternoon 12:30 PM tak deliver kar dena.,DEADLINE_SET
"Deep Freeze (-18°C), Fragile packaging maintain rakhna, checkpost pe Dairy Processing Plant Token & Quality Clearance Certificate verified check hoga.",HANDLING_INSTRUCTION
Attention driver saab: Construction Material (Quartzite Blocks) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Direct expressway routing, avoid long daylight congestion points se jana hai.",ROUTE_RESTRICTION
Unloading target By morning 09:00 AM hai.,DEADLINE_SET
"Highly Fragile, Air-suspension vehicle tracking required instructions follow karo aur Digital OTP delivery system enablement check on driver device ready rakho.",HANDLING_INSTRUCTION
Consignment category: Construction Material (White Cement Bags).,COMPLIANCE_NOTE
"State Highway 10 only, avoid central blockades/protest routes track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By evening (Before 06:00 PM).,DEADLINE_SET
"Take care of Scratch-prone, secure individual padding inside container.",DEADLINE_SET
"Keep Special ODC Permission from NHAI, Form 9 active in system handy on dashboard.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Smooth surfaces only, strictly avoid under-construction bypass roads.",ROUTE_RESTRICTION
Strict unloading timing: Morning 10:00 AM sharp.,DEADLINE_SET
"Setup Ventilated container, stack max 4 crates high checks, and checkpost processing ke liye Agricultural Produce Marketing Committee (APMC) tax slip verified verified hona chahiye.",DEADLINE_SET
"Bhai, E-Commerce Apparel (Festival Season Sale) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me NH-48 strictly, avoid interior state highways due to checkpost delays follow karna aur Within 8 hours maximum delivery target tak deliver kar dena.",ROUTE_RESTRICTION
"Class 3 Flammable Liquid, zero ignition source zone maintain rakhna, checkpost pe E-way Bill cross-verification active matching inventory code check hoga.",COMPLIANCE_NOTE
"Suno driver saab, Frozen Food (Ice Cream Stock) ka load hamesha critical hota hai.",HANDLING_INSTRUCTION
Avoid Ring Road entirely due to daytime heavy vehicle ban corridor hi lena and secure velocity maintain karke By morning 08:00 AM tak report karo.,DEADLINE_SET
"Product is Standard palletized distribution, avoid stacking near wet cargo, aur border par MSDS (Material Safety Data Sheet) attached to the bill dikhana hoga.",COMPLIANCE_NOTE
"Bhai, Frozen Food (Ready-to-Eat Meals) ka critical consignment hai.",HANDLING_INSTRUCTION
"Route me High-security logistics route, avoid dark zones/isolated halts follow karna aur Strictly before 11:00 AM launch event tak deliver kar dena.",DEADLINE_SET
"Shock-sensitive cargo, high-security padlock, fragile maintain rakhna, checkpost pe Loading challan and toll receipts for reimbursement verification check hoga.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Expressway system layout only, check under-clearance lines.",ROUTE_RESTRICTION
Strict unloading timing: By evening 06:30 PM.,DEADLINE_SET
"Setup Heavy Load, Secure Tie-Downs, anti-rust tarp covering checks, and checkpost processing ke liye Loading challan and toll receipts for reimbursement verification verified hona chahiye.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Avoid waterlogging-prone low underpasses completely ka use karein aur By evening (Before 06:00 PM) tak har haal me pahuchein.,DEADLINE_SET
"Heavy weight balanced vertical blocks, lock steel clamp array ka khyal rakhna, MSDS sheet attached with physical dispatch checklist data sath hona chahiye.",DEADLINE_SET
Consignment category: FMCG Goods (Soap & Detergents Bulk).,COMPLIANCE_NOTE
"Smooth surfaces only, strictly avoid under-construction bypass roads track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By afternoon 03:00 PM.,DEADLINE_SET
"Take care of Vitrified layout, palletizing tight bracing required.",DEADLINE_SET
"Keep e-Way Bill expires tonight, Form 9 required at state border checkpost handy on dashboard.",COMPLIANCE_NOTE
Consignment category: Automotive Parts (Engine Blocks).,COMPLIANCE_NOTE
"Monitored container track route, direct arterial expressway link track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 6 hours window.,DEADLINE_SET
"Take care of High Value, Tamper-evident digital seals, fragile handling.",DEADLINE_SET
Keep Weight Bridge Slip (Kanta Parchi) mandatory at entry handy on dashboard.,HANDLING_INSTRUCTION
"Bhai, Pharmaceuticals (Antibiotic Liquids) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me High-security strategic expressway, avoid unmonitored road segments follow karna aur By evening 04:30 PM tak deliver kar dena.",ROUTE_RESTRICTION
"Heavy weight balanced vertical blocks, lock steel clamp array maintain rakhna, checkpost pe NHAI heavy cargo dimension clearance permit active in fleet system check hoga.",DEADLINE_SET
"Dekho bhai, Construction Material (Granite Slabs) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Direct highway line, bypass chaotic weekend markets safe rahega.",ROUTE_RESTRICTION
Subah Within 2 hours max (Urgent replenishment) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal No sharp tools for loading, keep base dry hai, and custom pe Bulk Delivery Manifest & Store Inward Voucher verified dikhana padega.",HANDLING_INSTRUCTION
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Avoid Ring Road entirely due to daytime heavy vehicle ban ka use karein aur Before afternoon 12:30 PM tak har haal me pahuchein.,DEADLINE_SET
"Heavy Load, Secure Tie-Downs, anti-rust tarp covering ka khyal rakhna, Pollution Under Control (PUC) & Emergency Response Plan copy present sath hona chahiye.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Strictly follow high load ODC clearance maps, avoid low utility wires.",ROUTE_RESTRICTION
Deadlines: Within 4 hours express timeline.,DEADLINE_SET
"Moisture-sensitive, individual vacuum packing protection protocol lagao aur factory checkpost pe NHAI Special Over-weight Permission, Form 9 active in portal clear karwana.",ROUTE_RESTRICTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Shortest market linkage highway, bypass state checkpoint traffic lines.",ROUTE_RESTRICTION
Deadlines: By evening 04:30 PM.,DEADLINE_SET
"Deep Freeze (-20°C), continuous temperature data logging protocol lagao aur factory checkpost pe Electricity Grid Distribution Authority Order Copy and Form 9 verified clear karwana.",HANDLING_INSTRUCTION
Attention driver saab: Agricultural Seeds Bulk delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Bypass city local bottlenecks, stick to industrial ring se jana hai.",ROUTE_RESTRICTION
Unloading target Within 8 hours maximum delivery target hai.,DEADLINE_SET
"High Value, Tamper-evident digital seals, fragile handling instructions follow karo aur TREM Card (Transport Emergency Card) required, valid PUC on board ready rakho.",DEADLINE_SET
"Bhai, FMCG Goods (Soap & Detergents Bulk) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Bypass city local bottlenecks, stick to industrial ring follow karna aur Within 2 hours max (Urgent replenishment) tak deliver kar dena.",DEADLINE_SET
"Moisture prevention, keep gunny bags well-ventilated maintain rakhna, checkpost pe Bulk delivery list cross-verified, e-Way Bill copy on dashboard check hoga.",COMPLIANCE_NOTE
"Suno driver saab, Textile Fabrics (Surat to Delhi Batch) ka load hamesha critical hota hai.",DEADLINE_SET
"Rural connectivity routes, verify bridge weight capacity before crossing corridor hi lena and secure velocity maintain karke Within 2 hours max (Urgent replenishment) tak report karo.",DEADLINE_SET
"Product is Scratch-prone, secure individual padding inside container, aur border par e-Way bill validation expires in 6 hours, immediate re-verification needed dikhana hoga.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Avoid waterlogging-prone low underpasses completely ka use karein aur Within 8 hours maximum delivery target tak har haal me pahuchein.,DEADLINE_SET
"Keep 100% dry, double-layer heavy tarpaulin covering mandatory ka khyal rakhna, Phytosanitary Certificate & Custom Clearance Forms attached sath hona chahiye.",HANDLING_INSTRUCTION
Attention driver saab: Automotive Parts (Fuel Injectors) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Shortest market linkage highway, bypass state checkpoint traffic lines se jana hai.",ROUTE_RESTRICTION
Unloading target Night delivery only (11:00 PM - 04:00 AM) hai.,DEADLINE_SET
"Deep Freeze (-20°C), continuous temperature data logging instructions follow karo aur Breakage liability clause signed, e-Way Bill attached with documents ready rakho.",COMPLIANCE_NOTE
"Suno driver saab, Glass Bottles (Beverage Industry) ka load hamesha critical hota hai.",DEADLINE_SET
"State Highway 14 network only, avoid water-logged underpass corridor hi lena and secure velocity maintain karke Strictly before 10:00 AM tak report karo.",DEADLINE_SET
"Product is Highly Flammable risk, double fire-retardant tarpaulin used, aur border par Animal husbandry product verification transit slip active in folder dikhana hoga.",DEADLINE_SET
"Dekho bhai, Construction Steel (TMT Bars) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Avoid residential areas, stick to notified commercial belts safe rahega.",ROUTE_RESTRICTION
Subah Within 2 hours express emergency routing schedule se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal HAZMAT Non-Flammable Gas Class 2, high pressure locks verification hai, and custom pe Bulk Delivery Manifest & Store Inward Voucher verified dikhana padega.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Mumbai-Pune Expressway only, minimize transit jolts.",ROUTE_RESTRICTION
Deadlines: Strictly before 10:00 AM.,DEADLINE_SET
"Overhanging load, red flag and night reflector marking required protocol lagao aur factory checkpost pe Excise Challan & Triplicate Invoice Copy checked post loading clear karwana.",COMPLIANCE_NOTE
Consignment category: Industrial Chemical (Nitric Acid Tanker).,COMPLIANCE_NOTE
"High-security logistics route, avoid dark zones/isolated halts track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before 08:30 AM early slot.,DEADLINE_SET
"Take care of Over-Dimensional Cargo (ODC), Escort vehicle required.",DEADLINE_SET
Keep Weight Bridge Slip (Kanta Parchi) mandatory at entry handy on dashboard.,HANDLING_INSTRUCTION
"Suno driver saab, E-Commerce Electronics (Smartphones) ka load hamesha critical hota hai.",DRIVER_ALERT
"High-security logistics route, avoid dark zones/isolated halts corridor hi lena and secure velocity maintain karke Before midnight tonight tak report karo.",DEADLINE_SET
"Product is Class 3 Flammable Liquid, zero ignition source zone, aur border par OTP verification authorization validation activated on terminal map dikhana hoga.",DEADLINE_SET
Consignment category: Fresh Produce (Alfonso Mangoes for Export).,COMPLIANCE_NOTE
Dedicated emergency clearance route protocols track follow karna delay se bachne ke liye.,ROUTE_RESTRICTION
Delivery window is Before afternoon 12:30 PM.,DEADLINE_SET
"Take care of Class 3 Flammable Liquid, zero ignition source zone.",DEADLINE_SET
Keep Phytosanitary Certificate & Custom Clearance Forms attached handy on dashboard.,HANDLING_INSTRUCTION
"Suno driver saab, Medical Gas Cylinders (Oxygen) ka load hamesha critical hota hai.",DEADLINE_SET
Bypass local market traffic zones completely corridor hi lena and secure velocity maintain karke Within 3 hours express delivery window tak report karo.,DEADLINE_SET
"Product is Temperature sensitive, clean crates requirement, aur border par Gate Pass & Triplicate Invoice copy needed at factory gate dikhana hoga.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Direct expressway routing, avoid long daylight congestion points.",ROUTE_RESTRICTION
Strict unloading timing: Within 3 days (Long haul).,VEHICLE_REQUIREMENT
"Setup Deep Freeze (-18°C), Fragile packaging checks, and checkpost processing ke liye MSDS (Material Safety Data Sheet) attached to the bill verified hona chahiye.",COMPLIANCE_NOTE
Consignment category: Pharmaceuticals (Oncology Infusion Bags).,COMPLIANCE_NOTE
"NH-48 strictly, avoid interior state highways due to checkpost delays track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before 01:00 PM afternoon.,DEADLINE_SET
"Take care of Highly Fragile, Air-suspension vehicle tracking required.",DEADLINE_SET
Keep Electricity Grid Distribution Authority Order Copy and Form 9 verified handy on dashboard.,HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Industrial corridor highway only, skip residential zones.",ROUTE_RESTRICTION
Deadlines: Before afternoon 01:00 PM.,DEADLINE_SET
"Ventilated container, stack max 4 crates high protocol lagao aur factory checkpost pe OTP verification authorization validation activated on terminal map clear karwana.",VEHICLE_REQUIREMENT
Attention driver saab: E-Commerce (Laptops & Tablets) delivery ke liye nikal chuka hai.,DEADLINE_SET
Strictly Dedicated emergency clearance route protocols se jana hai.,ROUTE_RESTRICTION
Unloading target By morning 09:00 AM hai.,DEADLINE_SET
"Corrosive substance, personal protective equipment for crew mandatory instructions follow karo aur Animal husbandry product verification transit slip active in folder ready rakho.",DEADLINE_SET
Consignment category: Paints & Solvents (Industrial Thinners).,COMPLIANCE_NOTE
"NH-48 strictly, avoid interior state highways due to checkpost delays track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Strictly before 07:30 AM.,DEADLINE_SET
"Take care of Corrosive substance, personal protective equipment for crew mandatory.",DEADLINE_SET
Keep Breakage Policy Document & Delivery Challan signed by dispatcher handy on dashboard.,COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: Medical Equipment (MRI Machine Parts).,DEADLINE_SET
"Route path: Avoid central flyovers, follow hazardous logistics ring.",ROUTE_RESTRICTION
Deadlines: Strictly before 11:00 AM launch event.,DEADLINE_SET
"Heavy stack, weatherproof multi-layer covering mandatory protocol lagao aur factory checkpost pe Temperature Log Sheet mandatory for unloading clearance clear karwana.",HANDLING_INSTRUCTION
"Dekho bhai, Industrial Chemical (Flammable Solvent) loaded hai gaadi me.",DEADLINE_SET
"Ring road mat lena, High-security strategic expressway, avoid unmonitored road segments safe rahega.",ROUTE_RESTRICTION
Subah Afternoon slot (01:30 PM - 04:30 PM) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Over-Dimensional Heavy Cargo anchor tie framework matrix balancing hai, and custom pe Loading challan and toll receipts for reimbursement verification dikhana padega.",DEADLINE_SET
"Dekho bhai, Luxury Motorcycles loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, NH-62 ODC corridor, strictly avoid sharp hairpin bends safe rahega.",ROUTE_RESTRICTION
Subah Morning slot (09:00 AM - 11:30 AM) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Standard palletized distribution, avoid stacking near wet cargo hai, and custom pe E-way Bill cross-verification active matching inventory code dikhana padega.",COMPLIANCE_NOTE
Attention driver saab: E-Commerce Apparel (Festival Season Sale) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Avoid narrow city inner circles, follow heavy clearance map se jana hai.",ROUTE_RESTRICTION
Unloading target Afternoon slot (02:00 PM - 05:00 PM) hai.,DEADLINE_SET
Consignment category: Heavy Electricals (Industrial Gen-Sets).,COMPLIANCE_NOTE
"Avoid residential areas, stick to notified commercial belts track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Morning slot (09:00 AM - 11:30 AM).,DEADLINE_SET
"Take care of Overhanging load, red flag and night reflector marking required.",DEADLINE_SET
Keep Export Shipping Bill & Temperature Log Sheet required at port terminal handy on dashboard.,HANDLING_INSTRUCTION
"Dekho bhai, FMCG Goods (Soap & Detergents Bulk) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Avoid waterlogging-prone routes and low-security zones safe rahega.",ROUTE_RESTRICTION
Subah Within 24 hours transit window se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Highly Fragile medical diagnostic components, strict vibration sensor logs hai, and custom pe Agricultural Produce Marketing Committee (APMC) tax slip verified dikhana padega.",DEADLINE_SET
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Standard distributor route, local city limits ka use karein aur Early morning before 05:00 AM tak har haal me pahuchein.",DEADLINE_SET
"Corrosive substance, personal protective equipment for crew mandatory ka khyal rakhna, NHAI heavy cargo dimension clearance permit active in fleet system sath hona chahiye.",DEADLINE_SET
"Bhai, Frozen Food (Ready-to-Eat Meals) ka critical consignment hai.",HANDLING_INSTRUCTION
"Route me Rural connectivity routes, verify bridge weight capacity before crossing follow karna aur Morning 10:00 AM sharp tak deliver kar dena.",DEADLINE_SET
"Highly Fragile, Air-suspension vehicle tracking required maintain rakhna, checkpost pe Temperature Log Audit Sheet attached with dispatch tracking file check hoga.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Shortest market connection lane, bypass checkpoint lines.",ROUTE_RESTRICTION
Deadlines: Before afternoon 01:00 PM.,DEADLINE_SET
"Corrosive substance, personal protective equipment for crew mandatory protocol lagao aur factory checkpost pe Transit Cover Insurance Copy & Custom Invoice record active clear karwana.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Mumbai-Pune Expressway only, minimize transit jolts.",ROUTE_RESTRICTION
Strict unloading timing: Before 01:00 PM afternoon.,DEADLINE_SET
"Setup Shock-sensitive cargo, high-security padlock, fragile checks, and checkpost processing ke liye Breakage Policy Document & Delivery Challan signed by dispatcher verified hona chahiye.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Expressway system layout only, check under-clearance lines.",ROUTE_RESTRICTION
Deadlines: Within 6 hours window.,DEADLINE_SET
Refrigerated (Maintain stable -20°C to -15°C) protocol lagao aur factory checkpost pe Gate Pass & Triplicate Invoice copy needed at factory gate clear karwana.,HANDLING_INSTRUCTION
Consignment category: Automotive Parts (Drive Shafts).,COMPLIANCE_NOTE
Delivery window is Before 01:00 PM afternoon.,DEADLINE_SET
"Take care of Class 3 Flammable Liquid, zero ignition source zone.",DEADLINE_SET
Keep Transit Cover Insurance Copy & Custom Invoice record active handy on dashboard.,HANDLING_INSTRUCTION
"Suno driver saab, Frozen Food (Frozen Meat Patties) ka load hamesha critical hota hai.",DEADLINE_SET
"Shortest market connection lane, bypass checkpoint lines corridor hi lena and secure velocity maintain karke Morning slot (09:30 AM - 12:00 PM) tak report karo.",DEADLINE_SET
"Product is High Value, Tamper-evident digital seals, fragile handling, aur border par TREM Card (Transport Emergency Card) required, valid PUC on board dikhana hoga.",DEADLINE_SET
"Dekho bhai, Industrial Chemical (Caustic Soda) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, No highways during peak hours, outer bypass only safe rahega.",ROUTE_RESTRICTION
Subah Next day morning delivery priority se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Spill protection sealing framework check, stack limit vertical caps hai, and custom pe MSDS (Material Safety Data Sheet) attached to the bill dikhana padega.",COMPLIANCE_NOTE
"Dekho bhai, Fresh Produce (Alfonso Mangoes for Export) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Standard distributor route, local city limits safe rahega.",ROUTE_RESTRICTION
Subah Before 08:30 AM early slot se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Enclosed car carrier, hydraulic lift usage, zero scratches protocol hai, and custom pe Pollution Under Control (PUC) & Emergency Response Plan copy present dikhana padega.",COMPLIANCE_NOTE
"Dekho bhai, Agricultural Fertilizer (Granular Urea Packs) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Mumbai-Pune Expressway only, minimize transit jolts safe rahega.",ROUTE_RESTRICTION
Subah By morning 08:00 AM se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal High volume, lightweight boxes, clean/dry container interior hai, and custom pe Medical Supply Emergency Priority Authorization Document Pass verified dikhana padega.",HANDLING_INSTRUCTION
Attention driver saab: Frozen Food (Frozen Meat Patties) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly State Highway 11 pathway corridor, avoid central local blockades se jana hai.",ROUTE_RESTRICTION
Unloading target Before midnight tonight hai.,DEADLINE_SET
"Fragile glassware protocol, strict vertical alignment tracking instructions follow karo aur Active digital e-Way Bill tracking map enabled on dispatcher console ready rakho.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Direct arterial corridors, smooth driving pattern tracking maps.",ROUTE_RESTRICTION
"Moisture-sensitive, individual vacuum packing protection protocol lagao aur factory checkpost pe APMC state mandi transit token sheet approval logs verified clear karwana.",DEADLINE_SET
"Bhai, Fresh Produce (Alfonso Mangoes for Export) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Strictly follow high load ODC clearance maps, avoid low utility wires follow karna aur Morning 11:00 AM sharp tak deliver kar dena.",DEADLINE_SET
"Deep Freeze (-20°C), continuous temperature data logging maintain rakhna, checkpost pe MSDS sheet attached with physical dispatch checklist data check hoga.",HANDLING_INSTRUCTION
"Dekho bhai, Glass Panels (Architectural Glass) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Avoid Ring Road entirely due to daytime heavy vehicle ban safe rahega.",ROUTE_RESTRICTION
Subah By evening 05:00 PM at Port se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Ventilated container, stack max 4 crates high hai, and custom pe Electricity Grid Distribution Authority Order Copy and Form 9 verified dikhana padega.",COMPLIANCE_NOTE
"Bhai, Medical Equipment (MRI Machine Parts) ka critical consignment hai.",DEADLINE_SET
"Route me Wide national highways only, no narrow toll lanes follow karna aur Before afternoon 01:00 PM tak deliver kar dena.",DEADLINE_SET
"Shock-sensitive, air-suspension trailer routing maintain rakhna, checkpost pe E-way Bill cross-verification active matching inventory code check hoga.",COMPLIANCE_NOTE
"Dekho bhai, Industrial Chemical (Flammable Solvent) loaded hai gaadi me.",DEADLINE_SET
"Ring road mat lena, State Highway 11 pathway corridor, avoid central local blockades safe rahega.",ROUTE_RESTRICTION
Subah By evening 04:30 PM se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Moisture prevention, keep gunny bags well-ventilated hai, and custom pe Electricity Grid Distribution Authority Order Copy and Form 9 verified dikhana padega.",HANDLING_INSTRUCTION
